Timestamp,Hour,Power Consumption (kW),Peak Hour
2024-01-01 00:00:00,0.0,0.009281314701176921,0
2024-01-01 00:15:00,0.0,0.3635888070771286,0
2024-01-01 00:30:00,0.0,0.8780288589108212,1
2024-01-01 00:45:00,0.0,0.9290829649200547,1
2024-01-01 01:00:00,0.043478260869565216,0.05506481149142803,0
2024-01-01 01:15:00,0.043478260869565216,0.1203819084920742,0
2024-01-01 01:30:00,0.043478260869565216,0.013840659156584847,0
2024-01-01 01:45:00,0.043478260869565216,0.8371853435325107,0
2024-01-01 02:00:00,0.08695652173913043,0.07038937724963834,0
2024-01-01 02:15:00,0.08695652173913043,0.10934470776621302,0
2024-01-01 02:30:00,0.08695652173913043,0.21621506254928885,0
2024-01-01 02:45:00,0.08695652173913043,0.8576879951886041,1
2024-01-01 03:00:00,0.13043478260869565,0.6562146087398208,0
2024-01-01 03:15:00,0.13043478260869565,0.556758701118035,0
2024-01-01 03:30:00,0.13043478260869565,0.7113085662437871,0
2024-01-01 03:45:00,0.13043478260869565,0.6477696602752413,0
2024-01-01 04:00:00,0.17391304347826086,0.6887454379493325,0
2024-01-01 04:15:00,0.17391304347826086,0.07592418638519977,0
2024-01-01 04:30:00,0.17391304347826086,0.5467303896930575,0
2024-01-01 04:45:00,0.17391304347826086,0.688382956142797,0
2024-01-01 05:00:00,0.21739130434782608,0.5573412061078167,0
2024-01-01 05:15:00,0.21739130434782608,0.016039167601697407,0
2024-01-01 05:30:00,0.21739130434782608,0.2043585201582937,0
2024-01-01 05:45:00,0.21739130434782608,0.8791106183514373,1
2024-01-01 06:00:00,0.2608695652173913,0.658659231355055,0
2024-01-01 06:15:00,0.2608695652173913,0.6543299815485373,0
2024-01-01 06:30:00,0.2608695652173913,0.6078317803248972,0
2024-01-01 06:45:00,0.2608695652173913,0.1274585752238146,0
2024-01-01 07:00:00,0.30434782608695654,0.007945457144052981,0
2024-01-01 07:15:00,0.30434782608695654,0.416320321420234,0
2024-01-01 07:30:00,0.30434782608695654,0.41623151283694826,0
2024-01-01 07:45:00,0.30434782608695654,0.8033074723805262,0
2024-01-01 08:00:00,0.34782608695652173,0.1760626053474012,0
2024-01-01 08:15:00,0.34782608695652173,0.25570204199165564,0
2024-01-01 08:30:00,0.34782608695652173,0.08222924187623593,0
2024-01-01 08:45:00,0.34782608695652173,0.36854533523368155,0
2024-01-01 09:00:00,0.3913043478260869,0.2476450487672877,0
2024-01-01 09:15:00,0.3913043478260869,0.23759577955412703,0
2024-01-01 09:30:00,0.3913043478260869,0.23435086345638606,0
2024-01-01 09:45:00,0.3913043478260869,0.22446072737243172,0
2024-01-01 10:00:00,0.43478260869565216,0.31253589487741235,0
2024-01-01 10:15:00,0.43478260869565216,0.5121238722296196,0
2024-01-01 10:30:00,0.43478260869565216,0.41554693518758934,0
2024-01-01 10:45:00,0.43478260869565216,0.06407036734531205,0
2024-01-01 11:00:00,0.4782608695652174,0.38948890255446766,0
2024-01-01 11:15:00,0.4782608695652174,0.7867007226373489,0
2024-01-01 11:30:00,0.4782608695652174,0.09816184435894326,0
2024-01-01 11:45:00,0.4782608695652174,0.915742865845083,1
2024-01-01 12:00:00,0.5217391304347826,0.29845424955418204,0
2024-01-01 12:15:00,0.5217391304347826,0.014656235160349751,0
2024-01-01 12:30:00,0.5217391304347826,0.24582705879603695,0
2024-01-01 12:45:00,0.5217391304347826,0.06956013600695177,0
2024-01-01 13:00:00,0.5652173913043478,0.5283884802083122,0
2024-01-01 13:15:00,0.5652173913043478,0.3081176336521717,0
2024-01-01 13:30:00,0.5652173913043478,0.7830877500404755,0
2024-01-01 13:45:00,0.5652173913043478,0.7100300965890417,0
2024-01-01 14:00:00,0.6086956521739131,0.43592914719816156,0
2024-01-01 14:15:00,0.6086956521739131,0.5280828665564039,0
2024-01-01 14:30:00,0.6086956521739131,0.5824614964282048,0
2024-01-01 14:45:00,0.6086956521739131,0.2675156868575985,0
2024-01-01 15:00:00,0.6521739130434783,0.13404383817665547,0
2024-01-01 15:15:00,0.6521739130434783,0.35749178221820604,0
2024-01-01 15:30:00,0.6521739130434783,0.09000592081626094,0
2024-01-01 15:45:00,0.6521739130434783,0.2909935062166479,0
2024-01-01 16:00:00,0.6956521739130435,0.5358255020514434,0
2024-01-01 16:15:00,0.6956521739130435,0.5311148542764099,0
2024-01-01 16:30:00,0.6956521739130435,0.11852313210282628,0
2024-01-01 16:45:00,0.6956521739130435,0.015807424603027836,0
2024-01-01 17:00:00,0.7391304347826086,0.0905814742157747,0
2024-01-01 17:15:00,0.7391304347826086,0.03755213920886025,0
2024-01-01 17:30:00,0.7391304347826086,0.38562426526059657,0
2024-01-01 17:45:00,0.7391304347826086,0.3875118566406524,0
2024-01-01 18:00:00,0.7826086956521738,0.23231279314768216,0
2024-01-01 18:15:00,0.7826086956521738,0.21841565350197029,0
2024-01-01 18:30:00,0.7826086956521738,0.35088074134490854,0
2024-01-01 18:45:00,0.7826086956521738,0.09019560658250331,0
2024-01-01 19:00:00,0.8260869565217391,0.20748963863934433,0
2024-01-01 19:15:00,0.8260869565217391,0.38359873904173786,0
2024-01-01 19:30:00,0.8260869565217391,0.09502104882922288,0
2024-01-01 19:45:00,0.8260869565217391,0.756993269933099,0
2024-01-01 20:00:00,0.8695652173913043,0.6372521543564686,0
2024-01-01 20:15:00,0.8695652173913043,0.3691492813279935,0
2024-01-01 20:30:00,0.8695652173913043,0.15474852507128023,0
2024-01-01 20:45:00,0.8695652173913043,0.18476992606980247,0
2024-01-01 21:00:00,0.9130434782608695,0.11455321774494517,0
2024-01-01 21:15:00,0.9130434782608695,0.15317505304577678,0
2024-01-01 21:30:00,0.9130434782608695,0.4125425063074635,0
2024-01-01 21:45:00,0.9130434782608695,0.23877218487207713,0
2024-01-01 22:00:00,0.9565217391304348,0.8259950485988766,0
2024-01-01 22:15:00,0.9565217391304348,0.9197584458259738,1
2024-01-01 22:30:00,0.9565217391304348,0.6567972036302515,0
2024-01-01 22:45:00,0.9565217391304348,0.7837265801715295,0
2024-01-01 23:00:00,1.0,0.2400085229721317,0
2024-01-01 23:15:00,1.0,0.6252575996347041,0
2024-01-01 23:30:00,1.0,0.05866965443051639,0
2024-01-01 23:45:00,1.0,0.8758181984614819,1
2024-01-02 00:00:00,0.0,0.6400497129437891,0
2024-01-02 00:15:00,0.0,0.30555318655675234,0
2024-01-02 00:30:00,0.0,0.7320504723111276,0
2024-01-02 00:45:00,0.0,0.01976099944825084,0
2024-01-02 01:00:00,0.043478260869565216,0.34498457258066484,0
2024-01-02 01:15:00,0.043478260869565216,0.838530618089446,0
2024-01-02 01:30:00,0.043478260869565216,0.25023325385379036,0
2024-01-02 01:45:00,0.043478260869565216,0.6204011564653346,0
2024-01-02 02:00:00,0.08695652173913043,0.3423631770665858,0
2024-01-02 02:15:00,0.08695652173913043,0.37838721088565547,0
2024-01-02 02:30:00,0.08695652173913043,0.7395114463029878,0
2024-01-02 02:45:00,0.08695652173913043,0.8644954678618559,1
2024-01-02 03:00:00,0.13043478260869565,0.16365130338956246,0
2024-01-02 03:15:00,0.13043478260869565,0.26513081382999065,0
2024-01-02 03:30:00,0.13043478260869565,0.44042417517083066,0
2024-01-02 03:45:00,0.13043478260869565,0.5819394787188573,0
2024-01-02 04:00:00,0.17391304347826086,0.445819362187325,0
2024-01-02 04:15:00,0.17391304347826086,0.8086122806750471,0
2024-01-02 04:30:00,0.17391304347826086,0.723854698944824,0
2024-01-02 04:45:00,0.17391304347826086,0.38951442310215073,0
2024-01-02 05:00:00,0.21739130434782608,0.04357811352247151,0
2024-01-02 05:15:00,0.21739130434782608,0.1809965237057098,0
2024-01-02 05:30:00,0.21739130434782608,0.4770796416684251,0
2024-01-02 05:45:00,0.21739130434782608,0.8930715542084429,1
2024-01-02 06:00:00,0.2608695652173913,0.5498409043032496,0
2024-01-02 06:15:00,0.2608695652173913,0.49202279501508805,0
2024-01-02 06:30:00,0.2608695652173913,0.7097759717581387,0
2024-01-02 06:45:00,0.2608695652173913,0.1410921941207247,0
2024-01-02 07:00:00,0.30434782608695654,0.14667662169532295,0
2024-01-02 07:15:00,0.30434782608695654,0.3505216195515627,0
2024-01-02 07:30:00,0.30434782608695654,0.9180171010494678,1
2024-01-02 07:45:00,0.30434782608695654,0.8172358210836841,0
2024-01-02 08:00:00,0.34782608695652173,0.6462436672777072,0
2024-01-02 08:15:00,0.34782608695652173,0.367929013367385,0
2024-01-02 08:30:00,0.34782608695652173,0.5056650573158213,0
2024-01-02 08:45:00,0.34782608695652173,0.2913562825449415,0
2024-01-02 09:00:00,0.3913043478260869,0.622131573536087,0
2024-01-02 09:15:00,0.3913043478260869,0.4042434642490438,0
2024-01-02 09:30:00,0.3913043478260869,0.11414560503241067,0
2024-01-02 09:45:00,0.3913043478260869,0.21797122719933637,0
2024-01-02 10:00:00,0.43478260869565216,0.5660003667020751,0
2024-01-02 10:15:00,0.43478260869565216,0.6529117985576582,0
2024-01-02 10:30:00,0.43478260869565216,0.09919723364358521,0
2024-01-02 10:45:00,0.43478260869565216,0.7420100100831817,0
2024-01-02 11:00:00,0.4782608695652174,0.7845175397777535,0
2024-01-02 11:15:00,0.4782608695652174,0.7072859073554564,0
2024-01-02 11:30:00,0.4782608695652174,0.621801372414571,0
2024-01-02 11:45:00,0.4782608695652174,0.22470543452646558,0
2024-01-02 12:00:00,0.5217391304347826,0.8751735464231698,1
2024-01-02 12:15:00,0.5217391304347826,0.26396798135166366,0
2024-01-02 12:30:00,0.5217391304347826,0.16960453775815443,0
2024-01-02 12:45:00,0.5217391304347826,0.5853382384535912,0
2024-01-02 13:00:00,0.5652173913043478,0.35274214605729987,0
2024-01-02 13:15:00,0.5652173913043478,0.888633994188811,1
2024-01-02 13:30:00,0.5652173913043478,0.44094776456525775,0
2024-01-02 13:45:00,0.5652173913043478,0.16131550880180223,0
2024-01-02 14:00:00,0.6086956521739131,0.8904772805637237,1
2024-01-02 14:15:00,0.6086956521739131,0.4928540157067166,0
2024-01-02 14:30:00,0.6086956521739131,0.49658777587083525,0
2024-01-02 14:45:00,0.6086956521739131,0.36081386460745074,0
2024-01-02 15:00:00,0.6521739130434783,0.8272139070055516,0
2024-01-02 15:15:00,0.6521739130434783,0.2796840385864621,0
2024-01-02 15:30:00,0.6521739130434783,0.015367726930653261,0
2024-01-02 15:45:00,0.6521739130434783,0.48097989036483024,0
2024-01-02 16:00:00,0.6956521739130435,0.8549406421787715,1
2024-01-02 16:15:00,0.6956521739130435,0.26849444240368714,0
2024-01-02 16:30:00,0.6956521739130435,0.2647053183781542,0
2024-01-02 16:45:00,0.6956521739130435,0.6848857363630363,0
2024-01-02 17:00:00,0.7391304347826086,0.751749121879659,0
2024-01-02 17:15:00,0.7391304347826086,0.4194294178615944,0
2024-01-02 17:30:00,0.7391304347826086,0.8047719192439968,0
2024-01-02 17:45:00,0.7391304347826086,0.17805729984503071,0
2024-01-02 18:00:00,0.7826086956521738,0.3480232823273643,0
2024-01-02 18:15:00,0.7826086956521738,0.37749096392957565,0
2024-01-02 18:30:00,0.7826086956521738,0.2917570813385297,0
2024-01-02 18:45:00,0.7826086956521738,0.20465217049586287,0
2024-01-02 19:00:00,0.8260869565217391,0.32257756480375194,0
2024-01-02 19:15:00,0.8260869565217391,0.02333988891326977,0
2024-01-02 19:30:00,0.8260869565217391,0.671071848173835,0
2024-01-02 19:45:00,0.8260869565217391,0.661681643745501,0
2024-01-02 20:00:00,0.8695652173913043,0.4287463850138059,0
2024-01-02 20:15:00,0.8695652173913043,0.3218574575674956,0
2024-01-02 20:30:00,0.8695652173913043,0.41049717247813167,0
2024-01-02 20:45:00,0.8695652173913043,0.9437972580523182,1
2024-01-02 21:00:00,0.9130434782608695,0.5818335376936924,0
2024-01-02 21:15:00,0.9130434782608695,0.6780349623286156,0
2024-01-02 21:30:00,0.9130434782608695,0.21374990998630933,0
2024-01-02 21:45:00,0.9130434782608695,0.09659648529716697,0
2024-01-02 22:00:00,0.9565217391304348,0.0828051233278895,0
2024-01-02 22:15:00,0.9565217391304348,0.4575892046195288,0
2024-01-02 22:30:00,0.9565217391304348,0.6870032414855503,0
2024-01-02 22:45:00,0.9565217391304348,0.731654861472331,0
2024-01-02 23:00:00,1.0,0.6681152086846297,0
2024-01-02 23:15:00,1.0,0.831570582897294,0
2024-01-02 23:30:00,1.0,0.0529016894720184,0
2024-01-02 23:45:00,1.0,0.8262024058073612,0
2024-01-03 00:00:00,0.0,0.6297429965462173,0
2024-01-03 00:15:00,0.0,0.16316613323357243,0
2024-01-03 00:30:00,0.0,0.649570355040613,0
2024-01-03 00:45:00,0.0,0.49133138182259395,0
2024-01-03 01:00:00,0.043478260869565216,0.3344283473713514,0
2024-01-03 01:15:00,0.043478260869565216,0.2396589504951982,0
2024-01-03 01:30:00,0.043478260869565216,0.4423774232013248,0
